timestamp, index, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/06/28 21:56:52.041, 1, 16296, 97887, 61, 269.55, 53
2026/06/28 21:56:52.541, 0, 88855, 97887, 100, 300.42, 57
2026/06/28 21:56:52.541, 1, 16296, 97887, 71, 270.45, 50
2026/06/28 21:56:53.041, 0, 88855, 97887, 100, 313.09, 57
2026/06/28 21:56:53.041, 1, 16296, 97887, 15, 226.83, 48
2026/06/28 21:56:53.542, 0, 88855, 97887, 100, 321.74, 57
2026/06/28 21:56:53.542, 1, 16296, 97887, 52, 193.96, 49
2026/06/28 21:56:54.042, 0, 88855, 97887, 100, 314.35, 56
2026/06/28 21:56:54.042, 1, 16296, 97887, 63, 196.26, 49
2026/06/28 21:56:54.542, 0, 88855, 97887, 100, 303.13, 56
2026/06/28 21:56:54.543, 1, 16296, 97887, 63, 177.86, 48
2026/06/28 21:56:55.044, 0, 88855, 97887, 100, 295.38, 56
2026/06/28 21:56:55.044, 1, 16296, 97887, 54, 185.15, 46
2026/06/28 21:56:55.544, 0, 88855, 97887, 100, 280.14, 55
2026/06/28 21:56:55.544, 1, 16296, 97887, 49, 185.92, 48
2026/06/28 21:56:56.044, 0, 88855, 97887, 0, 218.65, 52
2026/06/28 21:56:56.044, 1, 16296, 97887, 63, 163.05, 47
2026/06/28 21:56:56.545, 0, 88855, 97887, 0, 133.41, 51
2026/06/28 21:56:56.545, 1, 16296, 97887, 0, 133.79, 45
2026/06/28 21:56:57.045, 0, 88855, 97887, 86, 221.70, 57
2026/06/28 21:56:57.045, 1, 16296, 97887, 0, 104.65, 45
2026/06/28 21:56:57.545, 0, 88855, 97887, 87, 318.69, 57
2026/06/28 21:56:57.545, 1, 16296, 97887, 0, 104.65, 45
2026/06/28 21:56:58.045, 0, 88855, 97887, 90, 337.98, 58
2026/06/28 21:56:58.045, 1, 16296, 97887, 0, 92.41, 45
2026/06/28 21:56:58.545, 0, 88855, 97887, 90, 327.67, 57
2026/06/28 21:56:58.545, 1, 16296, 97887, 0, 92.41, 45
2026/06/28 21:56:59.045, 0, 88855, 97887, 100, 314.93, 57
2026/06/28 21:56:59.046, 1, 16296, 97887, 1, 119.03, 45
2026/06/28 21:56:59.546, 0, 88855, 97887, 100, 311.36, 57
2026/06/28 21:56:59.546, 1, 16296, 97887, 28, 119.94, 45
2026/06/28 21:57:00.046, 0, 88855, 97887, 100, 323.44, 57
2026/06/28 21:57:00.046, 1, 16296, 97887, 15, 108.27, 45
2026/06/28 21:57:00.546, 0, 88855, 97887, 100, 333.44, 57
2026/06/28 21:57:00.546, 1, 16296, 97887, 0, 99.39, 44
2026/06/28 21:57:01.046, 0, 88855, 97887, 100, 334.18, 57
2026/06/28 21:57:01.047, 1, 16296, 97887, 0, 98.14, 45
2026/06/28 21:57:01.547, 0, 88855, 97887, 100, 351.37, 58
2026/06/28 21:57:01.547, 1, 16296, 97887, 16, 94.55, 44
2026/06/28 21:57:02.047, 0, 88855, 97887, 100, 364.86, 58
2026/06/28 21:57:02.047, 1, 16296, 97887, 29, 109.82, 44
2026/06/28 21:57:02.547, 0, 88855, 97887, 100, 368.17, 59
2026/06/28 21:57:02.547, 1, 16296, 97887, 0, 125.85, 45
2026/06/28 21:57:03.048, 0, 88855, 97887, 100, 374.55, 59
2026/06/28 21:57:03.048, 1, 16296, 97887, 0, 119.15, 45
2026/06/28 21:57:03.548, 0, 88855, 97887, 91, 380.73, 59
2026/06/28 21:57:03.548, 1, 16296, 97887, 24, 149.60, 46
2026/06/28 21:57:04.048, 0, 88855, 97887, 90, 368.56, 59
2026/06/28 21:57:04.048, 1, 16296, 97887, 70, 215.33, 49
2026/06/28 21:57:04.548, 0, 88855, 97887, 89, 358.55, 58
2026/06/28 21:57:04.548, 1, 16296, 97887, 0, 187.89, 44
2026/06/28 21:57:05.048, 0, 88855, 97887, 89, 363.51, 59
2026/06/28 21:57:05.048, 1, 16296, 97887, 70, 148.03, 49
2026/06/28 21:57:05.548, 0, 88855, 97887, 89, 360.86, 57
2026/06/28 21:57:05.549, 1, 16296, 97887, 0, 148.04, 44
2026/06/28 21:57:06.049, 0, 88855, 97887, 90, 359.94, 59
2026/06/28 21:57:06.049, 1, 16296, 97887, 0, 109.31, 45
2026/06/28 21:57:06.549, 0, 88855, 97887, 91, 348.64, 59
2026/06/28 21:57:06.549, 1, 16296, 97887, 0, 105.50, 44
2026/06/28 21:57:07.049, 0, 88855, 97887, 88, 344.01, 59
2026/06/28 21:57:07.049, 1, 16296, 97887, 15, 103.64, 44
2026/06/28 21:57:07.549, 0, 88855, 97887, 91, 353.32, 59
2026/06/28 21:57:07.549, 1, 16296, 97887, 0, 93.04, 44
2026/06/28 21:57:08.049, 0, 88855, 97887, 88, 352.17, 58
2026/06/28 21:57:08.049, 1, 16296, 97887, 69, 151.38, 47
2026/06/28 21:57:08.550, 0, 88855, 97887, 91, 347.41, 59
2026/06/28 21:57:08.550, 1, 16296, 97887, 59, 176.01, 46
2026/06/28 21:57:09.050, 0, 88855, 97887, 90, 341.84, 59
2026/06/28 21:57:09.050, 1, 16296, 97887, 0, 140.79, 44
2026/06/28 21:57:09.550, 0, 88855, 97887, 91, 350.05, 59
2026/06/28 21:57:09.550, 1, 16296, 97887, 67, 150.50, 47
2026/06/28 21:57:10.050, 0, 88855, 97887, 91, 356.30, 59
2026/06/28 21:57:10.050, 1, 16296, 97887, 0, 132.75, 44
2026/06/28 21:57:10.550, 0, 88855, 97887, 90, 351.45, 58
2026/06/28 21:57:10.551, 1, 16296, 97887, 60, 170.00, 46
2026/06/28 21:57:11.051, 0, 88855, 97887, 87, 354.61, 59
2026/06/28 21:57:11.051, 1, 16296, 97887, 0, 166.08, 44
2026/06/28 21:57:11.551, 0, 88855, 97887, 87, 355.73, 59
2026/06/28 21:57:11.551, 1, 16296, 97887, 15, 123.27, 44
2026/06/28 21:57:12.051, 0, 88855, 97887, 89, 352.52, 59
2026/06/28 21:57:12.051, 1, 16296, 97887, 0, 93.62, 44
2026/06/28 21:57:12.551, 0, 88855, 97887, 88, 357.53, 59
2026/06/28 21:57:12.551, 1, 16296, 97887, 20, 116.33, 45
2026/06/28 21:57:13.051, 0, 88855, 97887, 90, 359.07, 59
2026/06/28 21:57:13.052, 1, 16296, 97887, 60, 148.19, 46
2026/06/28 21:57:13.552, 0, 88855, 97887, 89, 352.11, 59
2026/06/28 21:57:13.552, 1, 16296, 97887, 34, 142.24, 45
2026/06/28 21:57:14.052, 0, 88855, 97887, 90, 354.28, 59
2026/06/28 21:57:14.052, 1, 16296, 97887, 70, 148.19, 49
2026/06/28 21:57:14.552, 0, 88855, 97887, 92, 357.16, 59
2026/06/28 21:57:14.552, 1, 16296, 97887, 0, 134.01, 44
2026/06/28 21:57:15.052, 0, 88855, 97887, 90, 360.93, 58
2026/06/28 21:57:15.052, 1, 16296, 97887, 83, 174.21, 47
2026/06/28 21:57:15.552, 0, 88855, 97887, 90, 357.52, 59
2026/06/28 21:57:15.553, 1, 16296, 97887, 0, 180.86, 44
2026/06/28 21:57:16.053, 0, 88855, 97887, 91, 360.55, 59
2026/06/28 21:57:16.053, 1, 16296, 97887, 38, 147.07, 46
2026/06/28 21:57:16.553, 0, 88855, 97887, 89, 362.96, 59
2026/06/28 21:57:16.553, 1, 16296, 97887, 75, 160.87, 47
2026/06/28 21:57:17.053, 0, 88855, 97887, 89, 365.22, 59
2026/06/28 21:57:17.053, 1, 16296, 97887, 73, 211.63, 50
2026/06/28 21:57:17.553, 0, 88855, 97887, 90, 369.74, 59
2026/06/28 21:57:17.553, 1, 16296, 97887, 66, 253.28, 47
2026/06/28 21:57:18.053, 0, 88855, 97887, 87, 368.18, 59
2026/06/28 21:57:18.054, 1, 16296, 97887, 57, 260.68, 48
2026/06/28 21:57:18.554, 0, 88855, 97887, 90, 358.28, 59
2026/06/28 21:57:18.554, 1, 16296, 97887, 73, 255.62, 49
2026/06/28 21:57:19.054, 0, 88855, 97887, 89, 353.67, 59
2026/06/28 21:57:19.054, 1, 16296, 97887, 50, 210.98, 45
2026/06/28 21:57:19.554, 0, 88855, 97887, 90, 359.42, 58
2026/06/28 21:57:19.554, 1, 16296, 97887, 22, 166.82, 46
2026/06/28 21:57:20.054, 0, 88855, 97887, 90, 362.03, 58
2026/06/28 21:57:20.054, 1, 16296, 97887, 80, 224.25, 47
2026/06/28 21:57:20.554, 0, 88855, 97887, 87, 366.41, 59
2026/06/28 21:57:20.554, 1, 16296, 97887, 77, 266.65, 49
2026/06/28 21:57:21.055, 0, 88855, 97887, 89, 364.22, 59
2026/06/28 21:57:21.055, 1, 16296, 97887, 78, 297.33, 50
2026/06/28 21:57:21.555, 0, 88855, 97887, 91, 362.51, 59
2026/06/28 21:57:21.555, 1, 16296, 97887, 88, 322.02, 52
2026/06/28 21:57:22.055, 0, 88855, 97887, 89, 359.35, 58
2026/06/28 21:57:22.055, 1, 16296, 97887, 76, 291.67, 48
2026/06/28 21:57:22.555, 0, 88855, 97887, 88, 354.59, 59
2026/06/28 21:57:22.555, 1, 16296, 97887, 61, 275.10, 48
2026/06/28 21:57:23.055, 0, 88855, 97887, 89, 364.52, 59
2026/06/28 21:57:23.056, 1, 16296, 97887, 39, 231.43, 46
2026/06/28 21:57:23.556, 0, 88855, 97887, 84, 364.64, 59
2026/06/28 21:57:23.556, 1, 16296, 97887, 37, 203.21, 47
2026/06/28 21:57:24.056, 0, 88855, 97887, 90, 359.94, 58
2026/06/28 21:57:24.056, 1, 16296, 97887, 69, 199.85, 46
2026/06/28 21:57:24.556, 0, 88855, 97887, 87, 368.26, 58
2026/06/28 21:57:24.556, 1, 16296, 97887, 75, 236.97, 50
2026/06/28 21:57:25.056, 0, 88855, 97887, 87, 363.14, 59
2026/06/28 21:57:25.057, 1, 16296, 97887, 89, 268.74, 46
2026/06/28 21:57:25.557, 0, 88855, 97887, 89, 363.78, 59
2026/06/28 21:57:25.557, 1, 16296, 97887, 37, 265.27, 49
2026/06/28 21:57:26.057, 0, 88855, 97887, 87, 364.03, 58
2026/06/28 21:57:26.057, 1, 16296, 97887, 77, 242.76, 51
2026/06/28 21:57:26.557, 0, 88855, 97887, 90, 354.67, 59
2026/06/28 21:57:26.557, 1, 16296, 97887, 69, 249.83, 49
2026/06/28 21:57:27.057, 0, 88855, 97887, 100, 360.16, 59
2026/06/28 21:57:27.058, 1, 16296, 97887, 77, 254.95, 50
2026/06/28 21:57:27.558, 0, 88855, 97887, 100, 372.50, 59
2026/06/28 21:57:27.558, 1, 16296, 97887, 75, 239.86, 50
2026/06/28 21:57:28.058, 0, 88855, 97887, 100, 374.71, 59
2026/06/28 21:57:28.058, 1, 16296, 97887, 32, 228.68, 49
2026/06/28 21:57:28.558, 0, 88855, 97887, 100, 370.61, 59
2026/06/28 21:57:28.558, 1, 16296, 97887, 0, 222.27, 46
2026/06/28 21:57:29.058, 0, 88855, 97887, 100, 371.38, 59
2026/06/28 21:57:29.058, 1, 16296, 97887, 59, 211.36, 48
2026/06/28 21:57:29.558, 0, 88855, 97887, 100, 373.46, 59
2026/06/28 21:57:29.559, 1, 16296, 97887, 48, 209.54, 48
2026/06/28 21:57:30.059, 0, 88855, 97887, 100, 373.28, 59
2026/06/28 21:57:30.059, 1, 16296, 97887, 52, 162.18, 46
2026/06/28 21:57:30.559, 0, 88855, 97887, 100, 363.67, 59
2026/06/28 21:57:30.559, 1, 16296, 97887, 72, 183.96, 50
2026/06/28 21:57:31.059, 0, 88855, 97887, 100, 353.83, 59
2026/06/28 21:57:31.059, 1, 16296, 97887, 65, 251.45, 47
2026/06/28 21:57:31.560, 0, 88855, 97887, 100, 348.90, 59
2026/06/28 21:57:31.560, 1, 16296, 97887, 28, 218.61, 48
2026/06/28 21:57:32.060, 0, 88855, 97887, 100, 344.52, 58
2026/06/28 21:57:32.060, 1, 16296, 97887, 84, 203.39, 49
2026/06/28 21:57:32.560, 0, 88855, 97887, 100, 339.36, 58
2026/06/28 21:57:32.560, 1, 16296, 97887, 32, 219.11, 47
2026/06/28 21:57:33.060, 0, 88855, 97887, 100, 331.99, 58
2026/06/28 21:57:33.060, 1, 16296, 97887, 0, 155.15, 47
2026/06/28 21:57:33.560, 0, 88855, 97887, 100, 333.02, 58
2026/06/28 21:57:33.561, 1, 16296, 97887, 0, 156.90, 46
2026/06/28 21:57:34.061, 0, 88855, 97887, 100, 336.70, 58
2026/06/28 21:57:34.061, 1, 16296, 97887, 49, 188.05, 46
2026/06/28 21:57:34.561, 0, 88855, 97887, 100, 335.39, 58
2026/06/28 21:57:34.561, 1, 16296, 97887, 76, 214.12, 49
2026/06/28 21:57:35.061, 0, 88855, 97887, 100, 328.67, 58
2026/06/28 21:57:35.061, 1, 16296, 97887, 34, 218.81, 49
2026/06/28 21:57:35.561, 0, 88855, 97887, 100, 322.86, 57
2026/06/28 21:57:35.562, 1, 16296, 97887, 67, 170.38, 48
2026/06/28 21:57:36.062, 0, 88855, 97887, 100, 319.01, 57
2026/06/28 21:57:36.062, 1, 16296, 97887, 75, 196.10, 47
2026/06/28 21:57:36.562, 0, 88855, 97887, 100, 313.36, 57
2026/06/28 21:57:36.562, 1, 16296, 97887, 68, 194.97, 47
2026/06/28 21:57:37.062, 0, 88855, 97887, 100, 308.60, 57
2026/06/28 21:57:37.062, 1, 16296, 97887, 65, 210.46, 51
2026/06/28 21:57:37.562, 0, 88855, 97887, 100, 302.01, 57
2026/06/28 21:57:37.562, 1, 16296, 97887, 44, 232.61, 48
2026/06/28 21:57:38.062, 0, 88855, 97887, 100, 293.65, 56
2026/06/28 21:57:38.063, 1, 16296, 97887, 40, 211.62, 48
2026/06/28 21:57:38.563, 0, 88855, 97887, 100, 294.00, 57
2026/06/28 21:57:38.563, 1, 16296, 97887, 61, 222.03, 48
2026/06/28 21:57:39.063, 0, 88855, 97887, 100, 306.28, 57
2026/06/28 21:57:39.063, 1, 16296, 97887, 66, 261.49, 50
2026/06/28 21:57:39.563, 0, 88855, 97887, 100, 306.93, 56
2026/06/28 21:57:39.563, 1, 16296, 97887, 74, 270.62, 50
2026/06/28 21:57:40.063, 0, 88855, 97887, 100, 285.01, 55
2026/06/28 21:57:40.063, 1, 16296, 97887, 69, 264.89, 52
2026/06/28 21:57:40.564, 0, 88855, 97887, 0, 209.94, 52
2026/06/28 21:57:40.564, 1, 16296, 97887, 56, 276.91, 49
2026/06/28 21:57:41.064, 0, 88855, 97887, 0, 125.72, 51
2026/06/28 21:57:41.064, 1, 16296, 97887, 74, 278.28, 49
