timestamp, index, memory.used [MiB], memory.total [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/06/28 21:31:31.035, 0, 88855, 97887, 100, 334.99, 57
2026/06/28 21:31:31.035, 1, 16296, 97887, 77, 244.26, 47
2026/06/28 21:31:31.536, 0, 88855, 97887, 100, 327.86, 57
2026/06/28 21:31:31.536, 1, 16296, 97887, 73, 267.61, 48
2026/06/28 21:31:32.036, 0, 88855, 97887, 100, 304.39, 56
2026/06/28 21:31:32.036, 1, 16296, 97887, 70, 295.05, 50
2026/06/28 21:31:32.536, 0, 88855, 97887, 100, 291.97, 56
2026/06/28 21:31:32.536, 1, 16296, 97887, 68, 311.90, 47
2026/06/28 21:31:33.036, 0, 88855, 97887, 100, 298.11, 57
2026/06/28 21:31:33.036, 1, 16296, 97887, 69, 297.62, 51
2026/06/28 21:31:33.537, 0, 88855, 97887, 100, 300.69, 56
2026/06/28 21:31:33.537, 1, 16296, 97887, 76, 252.18, 49
2026/06/28 21:31:34.037, 0, 88855, 97887, 0, 224.80, 52
2026/06/28 21:31:34.037, 1, 16296, 97887, 63, 268.32, 49
2026/06/28 21:31:34.537, 0, 88855, 97887, 0, 125.45, 51
2026/06/28 21:31:34.537, 1, 16296, 97887, 70, 310.71, 49
