campana,maquina,motor,celda,repeticion,origen,gpu,muestras,utilizacion_mediana_pct,utilizacion_max_pct,potencia_mediana_w,potencia_media_w,potencia_max_w,memoria_max_mib
confianza_5090,gtc2pc4,ollama,12b_4b_np8,04,confianza_5090/ollama/12b_4b_np8/run_04/telemetria_gpu.csv,0,352,43.0,100,305.4,286.0,515.6,22784
confianza_5090,gtc2pc4,ollama,12b_4b_np8,01,confianza_5090/ollama/12b_4b_np8/run_01/telemetria_gpu.csv,0,392,44.0,100,307.8,289.3,478.1,22782
confianza_5090,gtc2pc4,ollama,12b_4b_np8,05,confianza_5090/ollama/12b_4b_np8/run_05/telemetria_gpu.csv,0,375,43,100,307.7,283.3,452.2,22784
confianza_5090,gtc2pc4,ollama,12b_4b_np8,07,confianza_5090/ollama/12b_4b_np8/run_07/telemetria_gpu.csv,0,374,44.0,100,306.3,289.5,477.2,22782
confianza_5090,gtc2pc4,ollama,12b_4b_np8,06,confianza_5090/ollama/12b_4b_np8/run_06/telemetria_gpu.csv,0,375,45,100,307.4,289.4,513.4,22786
confianza_5090,gtc2pc4,ollama,12b_4b_np8,10,confianza_5090/ollama/12b_4b_np8/run_10/telemetria_gpu.csv,0,368,41.0,100,305.3,280.2,535.2,22784
confianza_5090,gtc2pc4,ollama,12b_4b_np8,09,confianza_5090/ollama/12b_4b_np8/run_09/telemetria_gpu.csv,0,369,44,100,307.1,284.3,530.8,22782
confianza_5090,gtc2pc4,ollama,12b_4b_np8,08,confianza_5090/ollama/12b_4b_np8/run_08/telemetria_gpu.csv,0,355,43,100,300.4,282.1,470.0,22784
confianza_5090,gtc2pc4,ollama,12b_4b_np8,03,confianza_5090/ollama/12b_4b_np8/run_03/telemetria_gpu.csv,0,400,44.0,100,307.8,290.3,510.8,22780
confianza_5090,gtc2pc4,ollama,12b_4b_np8,02,confianza_5090/ollama/12b_4b_np8/run_02/telemetria_gpu.csv,0,348,44.0,100,303.2,286.4,498.4,22782
confianza_5090,gtc2pc4,ollama,26b_06b_np1,04,confianza_5090/ollama/26b_06b_np1/run_04/telemetria_gpu.csv,0,516,0.0,99,172.5,147.8,464.2,21492
confianza_5090,gtc2pc4,ollama,26b_06b_np1,01,confianza_5090/ollama/26b_06b_np1/run_01/telemetria_gpu.csv,0,327,60,99,272.6,257.3,432.3,21492
confianza_5090,gtc2pc4,ollama,26b_06b_np1,05,confianza_5090/ollama/26b_06b_np1/run_05/telemetria_gpu.csv,0,278,60.0,99,267.8,259.3,409.3,21492
confianza_5090,gtc2pc4,ollama,26b_06b_np1,07,confianza_5090/ollama/26b_06b_np1/run_07/telemetria_gpu.csv,0,308,60.0,99,271.6,259.1,406.3,21492
confianza_5090,gtc2pc4,ollama,26b_06b_np1,06,confianza_5090/ollama/26b_06b_np1/run_06/telemetria_gpu.csv,0,285,60,99,273.4,260.5,408.8,21492
confianza_5090,gtc2pc4,ollama,26b_06b_np1,10,confianza_5090/ollama/26b_06b_np1/run_10/telemetria_gpu.csv,0,296,60.0,99,267.8,256.3,422.4,21492
confianza_5090,gtc2pc4,ollama,26b_06b_np1,09,confianza_5090/ollama/26b_06b_np1/run_09/telemetria_gpu.csv,0,395,56,99,232.6,191.1,470.8,21492
confianza_5090,gtc2pc4,ollama,26b_06b_np1,08,confianza_5090/ollama/26b_06b_np1/run_08/telemetria_gpu.csv,0,376,57.0,99,236.8,196.2,404.3,21492
confianza_5090,gtc2pc4,ollama,26b_06b_np1,03,confianza_5090/ollama/26b_06b_np1/run_03/telemetria_gpu.csv,0,781,0,99,26.5,112.4,408.8,21492
confianza_5090,gtc2pc4,ollama,26b_06b_np1,02,confianza_5090/ollama/26b_06b_np1/run_02/telemetria_gpu.csv,0,259,60,99,262.2,256.5,420.5,21492
confianza_5090,gtc2pc4,vllm,12b_06b,04,confianza_5090/vllm/12b_06b/run_04/telemetria_gpu.csv,0,93,87,100,409.4,435.3,575.2,28418
confianza_5090,gtc2pc4,vllm,12b_06b,01,confianza_5090/vllm/12b_06b/run_01/telemetria_gpu.csv,0,108,84.0,100,393.2,421.3,571.1,28418
confianza_5090,gtc2pc4,vllm,12b_06b,05,confianza_5090/vllm/12b_06b/run_05/telemetria_gpu.csv,0,104,90.0,100,435.2,449.7,575.1,28418
confianza_5090,gtc2pc4,vllm,12b_06b,07,confianza_5090/vllm/12b_06b/run_07/telemetria_gpu.csv,0,115,90,100,405.3,444.7,575.1,28418
confianza_5090,gtc2pc4,vllm,12b_06b,06,confianza_5090/vllm/12b_06b/run_06/telemetria_gpu.csv,0,100,92.0,100,447.6,456.0,575.9,28418
confianza_5090,gtc2pc4,vllm,12b_06b,10,confianza_5090/vllm/12b_06b/run_10/telemetria_gpu.csv,0,103,91,100,430.9,445.7,575.5,28418
confianza_5090,gtc2pc4,vllm,12b_06b,09,confianza_5090/vllm/12b_06b/run_09/telemetria_gpu.csv,0,103,86,100,428.9,450.6,575.3,28418
confianza_5090,gtc2pc4,vllm,12b_06b,08,confianza_5090/vllm/12b_06b/run_08/telemetria_gpu.csv,0,99,87,100,442.4,451.5,575.6,28418
confianza_5090,gtc2pc4,vllm,12b_06b,03,confianza_5090/vllm/12b_06b/run_03/telemetria_gpu.csv,0,105,90,100,410.5,439.5,573.9,28418
confianza_5090,gtc2pc4,vllm,12b_06b,02,confianza_5090/vllm/12b_06b/run_02/telemetria_gpu.csv,0,96,90.5,100,434.9,438.5,573.9,28418
confianza_5090,gtc2pc4,vllm,26b_4b,04,confianza_5090/vllm/26b_4b/run_04/telemetria_gpu.csv,0,66,99.0,100,423.7,419.4,552.5,29042
confianza_5090,gtc2pc4,vllm,26b_4b,01,confianza_5090/vllm/26b_4b/run_01/telemetria_gpu.csv,0,78,98.5,100,428.1,415.0,545.9,28446
confianza_5090,gtc2pc4,vllm,26b_4b,05,confianza_5090/vllm/26b_4b/run_05/telemetria_gpu.csv,0,61,98,100,436.7,429.0,554.0,29042
confianza_5090,gtc2pc4,vllm,26b_4b,07,confianza_5090/vllm/26b_4b/run_07/telemetria_gpu.csv,0,71,99,100,423.4,425.5,542.6,29042
confianza_5090,gtc2pc4,vllm,26b_4b,06,confianza_5090/vllm/26b_4b/run_06/telemetria_gpu.csv,0,70,98.0,100,417.9,422.0,551.2,29042
confianza_5090,gtc2pc4,vllm,26b_4b,10,confianza_5090/vllm/26b_4b/run_10/telemetria_gpu.csv,0,69,98,100,430.4,423.7,542.9,29042
confianza_5090,gtc2pc4,vllm,26b_4b,09,confianza_5090/vllm/26b_4b/run_09/telemetria_gpu.csv,0,66,98.0,100,422.8,428.5,543.8,29042
confianza_5090,gtc2pc4,vllm,26b_4b,08,confianza_5090/vllm/26b_4b/run_08/telemetria_gpu.csv,0,64,98.0,100,425.3,419.7,547.7,29042
confianza_5090,gtc2pc4,vllm,26b_4b,03,confianza_5090/vllm/26b_4b/run_03/telemetria_gpu.csv,0,62,98.0,100,413.7,420.3,549.5,29042
confianza_5090,gtc2pc4,vllm,26b_4b,02,confianza_5090/vllm/26b_4b/run_02/telemetria_gpu.csv,0,67,98,100,430.0,415.5,541.6,29042
confianza_5090,gtc2pc4,vllm,12b_4b,04,confianza_5090/vllm/12b_4b/run_04/telemetria_gpu.csv,0,103,89,100,449.7,449.7,576.6,26882
confianza_5090,gtc2pc4,vllm,12b_4b,01,confianza_5090/vllm/12b_4b/run_01/telemetria_gpu.csv,0,114,88.5,100,414.8,447.8,576.1,28418
confianza_5090,gtc2pc4,vllm,12b_4b,05,confianza_5090/vllm/12b_4b/run_05/telemetria_gpu.csv,0,106,90.5,100,444.5,457.4,575.6,26882
confianza_5090,gtc2pc4,vllm,12b_4b,07,confianza_5090/vllm/12b_4b/run_07/telemetria_gpu.csv,0,115,88,100,414.0,450.7,577.6,26882
confianza_5090,gtc2pc4,vllm,12b_4b,06,confianza_5090/vllm/12b_4b/run_06/telemetria_gpu.csv,0,108,92.5,100,460.6,461.5,578.2,26882
confianza_5090,gtc2pc4,vllm,12b_4b,10,confianza_5090/vllm/12b_4b/run_10/telemetria_gpu.csv,0,106,86.5,100,447.2,453.8,577.9,26882
confianza_5090,gtc2pc4,vllm,12b_4b,09,confianza_5090/vllm/12b_4b/run_09/telemetria_gpu.csv,0,109,91,100,445.8,456.5,577.8,26882
confianza_5090,gtc2pc4,vllm,12b_4b,08,confianza_5090/vllm/12b_4b/run_08/telemetria_gpu.csv,0,100,89.5,100,448.1,457.5,574.5,26882
confianza_5090,gtc2pc4,vllm,12b_4b,03,confianza_5090/vllm/12b_4b/run_03/telemetria_gpu.csv,0,110,90.0,100,423.6,450.9,578.0,26882
confianza_5090,gtc2pc4,vllm,12b_4b,02,confianza_5090/vllm/12b_4b/run_02/telemetria_gpu.csv,0,103,90,100,435.1,449.5,576.0,26882
confianza_5090,gtc2pc4,vllm,26b_06b,04,confianza_5090/vllm/26b_06b/run_04/telemetria_gpu.csv,0,60,99.0,100,397.6,403.7,548.3,28140
confianza_5090,gtc2pc4,vllm,26b_06b,01,confianza_5090/vllm/26b_06b/run_01/telemetria_gpu.csv,0,68,99.0,100,392.1,389.6,546.0,27566
confianza_5090,gtc2pc4,vllm,26b_06b,05,confianza_5090/vllm/26b_06b/run_05/telemetria_gpu.csv,0,61,99,100,409.7,413.5,547.8,28140
confianza_5090,gtc2pc4,vllm,26b_06b,07,confianza_5090/vllm/26b_06b/run_07/telemetria_gpu.csv,0,62,99.0,100,414.4,416.8,557.3,28140
confianza_5090,gtc2pc4,vllm,26b_06b,06,confianza_5090/vllm/26b_06b/run_06/telemetria_gpu.csv,0,61,99,100,425.5,409.0,557.5,28140
confianza_5090,gtc2pc4,vllm,26b_06b,10,confianza_5090/vllm/26b_06b/run_10/telemetria_gpu.csv,0,63,99,100,416.6,410.8,549.9,28140
confianza_5090,gtc2pc4,vllm,26b_06b,09,confianza_5090/vllm/26b_06b/run_09/telemetria_gpu.csv,0,62,99.0,100,423.2,418.9,553.9,28140
confianza_5090,gtc2pc4,vllm,26b_06b,08,confianza_5090/vllm/26b_06b/run_08/telemetria_gpu.csv,0,61,99,100,420.7,407.4,558.1,28140
confianza_5090,gtc2pc4,vllm,26b_06b,03,confianza_5090/vllm/26b_06b/run_03/telemetria_gpu.csv,0,60,99.0,100,400.6,387.5,548.5,28140
confianza_5090,gtc2pc4,vllm,26b_06b,02,confianza_5090/vllm/26b_06b/run_02/telemetria_gpu.csv,0,63,99,100,385.7,388.1,546.8,27826
