campana,maquina,motor,celda,repeticion,origen,gpu,instante,utilizacion_pct,memoria_mib,potencia_w,temperatura_c
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:40.899,19,20928,240.24,54
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:41.899,87,20928,319.16,60
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:42.899,87,20928,215.76,59
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:43.900,87,20928,343.06,60
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:44.900,52,20928,305.96,59
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:45.900,87,20928,345.7,61
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:46.900,98,20928,282.83,65
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:47.901,88,20928,388.73,61
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:48.901,88,20928,347.09,61
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:49.901,54,20928,322.49,58
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:50.901,19,20928,160.83,56
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:51.902,84,20928,392.33,61
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:52.902,29,20928,276.84,57
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:53.902,60,20928,518.43,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:54.902,87,20928,336.56,62
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:55.903,98,20928,301.59,67
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:56.903,87,20928,412.28,62
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:57.903,87,20928,349.47,62
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:58.903,49,20928,323.33,61
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:03:59.904,87,20928,339.39,62
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:00.904,0,20928,280.5,57
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:01.904,88,20928,320.38,62
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:02.905,98,20928,352.03,68
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:03.905,87,20928,347.38,62
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:04.905,88,20928,349.78,62
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:05.905,77,20928,314.54,68
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:06.906,24,20928,317.97,60
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:07.906,52,20928,174.55,58
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:08.906,61,20928,289.96,62
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:09.906,25,20928,337.15,59
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:10.907,88,20928,320.46,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:11.907,28,20928,282.61,59
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:12.907,87,20928,286.7,62
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:13.907,92,20928,355.52,66
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:14.908,87,20928,350.71,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:15.908,83,20928,267.21,62
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:16.908,26,20928,304.67,60
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:17.909,87,20928,279.96,62
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:18.909,79,20928,273.37,61
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:19.909,34,20928,272.32,58
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:20.909,87,20928,300.72,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:21.910,49,20928,349.22,61
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:22.910,87,20928,332.43,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:23.910,44,20928,249.81,57
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:24.910,87,20928,387.29,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:25.911,98,20928,326.31,69
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:26.911,86,20928,369.85,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:27.911,87,20928,349.21,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:28.911,98,20928,287.38,67
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:29.912,87,20928,432.1,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:30.912,10,20928,333.41,60
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:31.912,83,20928,265.71,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:32.912,87,20928,352.18,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:33.913,69,20928,284.59,64
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:34.913,87,20928,431.51,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:35.913,87,20928,351.33,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:36.913,87,20928,207.77,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:37.914,16,20928,254.08,57
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:38.914,87,20928,313.48,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:39.914,26,20928,333.44,61
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:40.914,56,20928,393.05,66
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:41.915,0,20928,316.89,59
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:42.915,83,20928,280.81,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:43.915,87,20928,352.92,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:44.915,87,20928,352.41,64
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:45.915,98,20928,319.03,69
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:46.916,87,20928,411.08,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:47.916,87,20928,351.64,64
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:48.916,98,20928,310.85,69
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:49.916,87,20928,485.19,64
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:50.917,87,20928,353.68,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:51.917,98,20928,305.74,69
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:52.917,77,20928,266.64,68
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:53.918,87,20928,363.1,64
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:54.918,77,20928,316.37,60
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:55.918,88,20928,350.73,64
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:56.918,98,20928,282.04,69
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:57.919,88,20928,392.68,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:58.919,87,20928,352.72,64
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:04:59.919,88,20928,352.44,64
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:00.919,98,20928,335.33,70
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:01.920,87,20928,391.16,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:02.920,52,20928,345.22,59
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:03.920,87,20928,306.09,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:04.920,98,20928,288.09,69
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:05.921,84,20928,409.46,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:06.921,0,20928,221.41,57
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:07.921,24,20928,258.21,61
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:08.921,36,20928,247.47,61
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:09.922,82,20928,322.08,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:10.922,61,20928,272.98,62
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:11.922,91,20928,342.95,66
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:12.922,43,20928,273.53,61
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:13.923,80,20928,308.6,59
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:14.923,42,20928,301.55,66
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:15.923,83,20928,321.34,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:16.923,25,20928,294.51,59
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:17.924,85,20928,321.02,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:18.924,96,20928,354.41,64
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:19.924,93,20928,350.86,66
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:20.925,43,20928,276.1,61
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:21.925,92,20928,313.57,67
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:22.925,39,20928,315.09,61
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:23.925,84,20928,277.72,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:24.926,97,20928,345.85,69
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:25.926,87,20928,343.96,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:26.926,11,20928,318.42,61
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:27.926,87,20928,308.98,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:28.926,87,20928,349.82,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:29.927,98,20928,299.8,69
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:30.927,87,20928,417.0,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:31.927,32,20928,336.21,59
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:32.927,86,20928,218.26,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:33.928,28,20928,271.3,65
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:34.928,87,20928,355.45,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:35.928,16,20928,234.61,57
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:36.928,84,20928,292.62,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:37.929,87,20928,348.43,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:38.929,86,20928,305.25,60
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:39.929,69,20928,254.79,64
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:40.929,87,20928,347.74,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:41.930,87,20928,350.39,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:42.930,98,20928,313.83,69
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:43.930,87,20928,416.98,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:44.930,87,20928,350.83,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:45.931,98,20928,355.36,69
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:46.931,87,20928,383.55,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:47.931,98,20928,294.02,69
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:48.931,87,20928,383.99,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:49.932,84,20928,351.25,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:50.932,73,20928,279.84,68
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:51.932,87,20928,381.94,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:52.933,10,20928,277.79,57
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:53.933,87,20928,345.3,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:54.933,92,20928,363.3,61
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:55.933,87,20928,330.92,60
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:56.934,52,20928,351.76,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:57.934,87,20928,342.79,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:58.934,51,20928,321.07,59
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:05:59.934,67,20928,379.92,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:06:00.935,87,20928,342.56,63
confianza_5090,gtc2pc4,llamacpp,26b_4b_np1,09,confianza_5090/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,2026/07/16 23:06:01.935,0,20928,326.55,64
