fichero,campana,maquina,motor,inicio,fin,duracion_s,n_gpus,energia_wh,energia_marginal_wh,pot_media_w,pot_pico_w,vram_pico_gb
eval/prueba_carga_usuarios/confianza_5090/llamacpp/26b_4b_np8/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,llamacpp,2026-07-31T11:46:34.954000,2026-07-31T11:49:45.009000,190.1,1,15.291,9.484,289.8,482.8,25.6
eval/prueba_carga_usuarios/confianza_5090/llamacpp/26b_4b_np8/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,llamacpp,2026-07-31T11:49:52.347000,2026-07-31T11:52:58.399000,186.1,1,14.89,9.612,288.3,527.2,25.6
eval/prueba_carga_usuarios/confianza_5090/llamacpp/26b_4b_np8/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,llamacpp,2026-07-31T11:53:06.450000,2026-07-31T11:56:20.505000,194.1,1,15.687,10.24,291.2,431.9,25.6
eval/prueba_carga_usuarios/confianza_5090/llamacpp/26b_4b_np8/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,llamacpp,2026-07-31T11:56:28.268000,2026-07-31T11:59:31.320000,183.1,1,14.93,9.844,293.8,485.7,25.6
eval/prueba_carga_usuarios/confianza_5090/llamacpp/26b_4b_np8/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,llamacpp,2026-07-31T11:59:38.499000,2026-07-31T12:02:43.552000,185.1,1,14.857,9.679,289.2,531.3,25.6
eval/prueba_carga_usuarios/confianza_5090/llamacpp/26b_4b_np8/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,llamacpp,2026-07-31T12:02:50.675000,2026-07-31T12:06:00.729000,190.1,1,15.238,9.98,288.6,457.4,25.6
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np1/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T21:08:34.581000,2026-07-27T21:16:36.705000,482.1,1,47.027,13.04,350.9,502.6,15.9
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np1/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T21:17:04.318000,2026-07-27T21:24:15.427000,431.1,1,41.699,12.893,348.0,512.4,15.9
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np1/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T21:24:44.237000,2026-07-27T21:33:15.359000,511.1,1,50.483,13.35,355.3,513.1,15.9
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np1/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T21:33:42.341000,2026-07-27T21:41:01.455000,439.1,1,42.206,13.537,345.8,564.8,15.9
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np1/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T21:41:28.237000,2026-07-27T21:48:49.357000,441.1,1,42.704,13.39,348.3,516.2,15.9
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np1/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T21:49:18.220000,2026-07-27T21:56:30.331000,432.1,1,42.039,12.323,350.0,516.0,15.9
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np1/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T21:56:58.420000,2026-07-27T22:04:45.545000,467.1,1,45.532,12.714,350.7,490.4,15.9
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np1/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T22:05:14.557000,2026-07-27T22:12:24.667000,430.1,1,41.578,13.684,347.8,512.4,15.9
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np1/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T22:12:52.093000,2026-07-27T22:20:17.210000,445.1,1,43.515,12.614,351.6,544.0,15.9
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np1/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T22:20:46.597000,2026-07-27T22:27:57.707000,431.1,1,41.485,12.931,346.2,512.2,15.9
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np4/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T19:06:35.870000,2026-07-27T19:12:35.966000,360.1,1,29.648,14.753,296.2,484.6,20.0
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np4/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T19:13:01.859000,2026-07-27T19:18:24.947000,323.1,1,26.388,15.763,293.8,475.4,20.0
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np4/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T19:18:51.529000,2026-07-27T19:25:00.628000,369.1,1,30.872,17.554,301.0,473.6,20.0
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np4/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T19:25:27.356000,2026-07-27T19:31:03.447000,336.1,1,27.918,14.461,298.9,489.6,20.0
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np4/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T19:31:29.729000,2026-07-27T19:37:04.822000,335.1,1,27.721,17.537,297.7,500.8,20.0
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np4/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T19:37:31.196000,2026-07-27T19:43:05.289000,334.1,1,27.877,18.281,300.2,489.0,20.0
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np4/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T19:43:32.386000,2026-07-27T19:49:22.482000,350.1,1,29.238,17.647,300.4,499.5,20.0
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np4/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T19:49:49.321000,2026-07-27T19:55:19.412000,330.1,1,27.442,17.129,299.1,491.3,20.0
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np4/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T19:55:46.548000,2026-07-27T20:01:14.639000,328.1,1,27.248,14.969,298.8,535.0,20.0
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np4/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T20:01:41.309000,2026-07-27T20:07:24.403000,343.1,1,28.297,14.922,296.7,492.9,20.0
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np8/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T02:28:07.320000,2026-08-01T02:34:16.421000,369.1,1,27.925,20.369,272.5,499.1,20.4
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np8/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T02:34:41.092000,2026-08-01T02:40:33.188000,352.1,1,26.67,19.531,272.8,517.5,20.4
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np8/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T02:40:57.963000,2026-08-01T02:47:31.069000,393.1,1,30.977,20.392,283.8,489.8,20.4
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np8/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T02:47:56.567000,2026-08-01T02:54:02.667000,366.1,1,28.378,20.907,279.2,477.5,20.4
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np8/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T02:54:27.363000,2026-08-01T03:00:31.462000,364.1,1,27.484,20.113,271.9,493.4,20.4
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np8/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T03:00:56.325000,2026-08-01T03:07:14.427000,378.1,1,28.838,21.216,274.7,513.9,20.4
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np8/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T03:07:39.539000,2026-08-01T03:13:56.641000,377.1,1,28.769,21.113,274.8,484.8,20.4
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np8/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T03:14:21.835000,2026-08-01T03:20:23.936000,362.1,1,28.041,20.634,278.9,475.7,20.4
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np8/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T03:20:49.160000,2026-08-01T03:26:52.259000,363.1,1,28.089,20.655,278.6,535.2,20.4
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_06b_np8/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T03:27:17.635000,2026-08-01T03:33:25.736000,368.1,1,28.549,20.803,279.4,522.5,20.4
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np1/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T22:28:20.206000,2026-07-27T22:36:32.326000,492.1,1,48.444,13.983,354.3,523.0,13.3
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np1/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T22:36:55.557000,2026-07-27T22:44:07.667000,432.1,1,42.047,13.053,350.2,534.8,13.3
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np1/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T22:44:32.489000,2026-07-27T22:53:05.617000,513.1,1,51.048,13.217,358.2,493.8,13.3
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np1/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T22:53:29.066000,2026-07-27T23:00:53.180000,444.1,1,42.912,14.013,347.9,520.8,13.3
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np1/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T23:01:15.687000,2026-07-27T23:08:48.806000,453.1,1,44.586,14.529,354.1,526.2,13.3
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np1/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T23:09:11.535000,2026-07-27T23:16:45.653000,454.1,1,44.716,14.456,354.5,562.4,13.3
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np1/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T23:17:10.214000,2026-07-27T23:24:53.335000,463.1,1,45.62,15.005,354.7,502.3,13.3
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np1/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T23:25:15.518000,2026-07-27T23:32:21.634000,426.1,1,41.679,12.278,352.0,509.4,13.3
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np1/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T23:32:46.065000,2026-07-27T23:40:14.181000,448.1,1,43.907,13.809,352.8,533.4,13.3
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np1/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T23:40:36.481000,2026-07-27T23:48:05.599000,449.1,1,44.118,12.482,353.5,518.5,13.3
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np4/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T20:07:49.548000,2026-07-29T14:22:33.123000,152083.6,1,4570.369,3963.302,108.6,564.8,31.4
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np4/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T20:14:10.402000,2026-07-27T20:19:29.490000,319.1,1,26.884,12.977,303.6,489.8,17.5
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np4/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T20:19:54.389000,2026-07-27T20:26:09.490000,375.1,1,32.323,15.575,310.4,498.4,17.5
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np4/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T20:26:34.520000,2026-07-27T20:32:03.609000,329.1,1,27.429,12.405,300.2,495.3,17.5
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np4/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T20:32:28.019000,2026-07-27T20:38:04.111000,336.1,1,28.391,13.801,304.3,503.4,17.5
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np4/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T20:38:29.255000,2026-07-27T20:44:11.348000,342.1,1,29.527,13.966,310.9,511.4,17.5
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np4/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T20:44:34.912000,2026-07-27T20:50:17.006000,342.1,1,28.877,15.11,304.1,484.1,17.5
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np4/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T20:50:39.357000,2026-07-27T20:56:04.443000,325.1,1,27.613,14.882,306.1,503.1,17.5
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np4/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T20:56:29.029000,2026-07-27T21:02:04.119000,335.1,1,28.521,14.113,306.6,500.6,17.5
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np4/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-27T21:02:28.869000,2026-07-27T21:07:58.958000,330.1,1,27.78,13.694,303.2,498.9,17.5
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np8/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T03:33:51.235000,2026-08-01T03:40:22.341000,391.1,1,31.405,22.513,289.3,478.1,22.2
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np8/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T03:40:45.293000,2026-08-01T03:46:32.389000,347.1,1,27.593,20.493,286.4,498.4,22.2
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np8/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T03:46:56.688000,2026-08-01T03:53:35.798000,399.1,1,32.163,22.482,290.3,510.8,22.2
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np8/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T03:53:59.547000,2026-08-01T03:59:50.643000,351.1,1,27.87,20.585,286.0,515.6,22.2
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np8/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T04:00:14.628000,2026-08-01T04:06:28.744000,374.1,1,29.412,21.76,283.3,452.2,22.2
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np8/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T04:06:53.366000,2026-08-01T04:13:07.469000,374.1,1,30.045,22.415,289.4,513.4,22.2
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np8/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T04:13:31.638000,2026-08-01T04:19:44.740000,373.1,1,29.981,22.276,289.5,477.2,22.2
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np8/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T04:20:09.340000,2026-08-01T04:26:03.437000,354.1,1,27.724,20.552,282.1,470.0,22.2
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np8/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T04:26:27.653000,2026-08-01T04:32:35.753000,368.1,1,29.06,21.597,284.3,530.8,22.2
eval/prueba_carga_usuarios/confianza_5090/ollama/12b_4b_np8/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T04:33:00.107000,2026-08-01T04:39:07.208000,367.1,1,28.547,21.131,280.2,535.2,22.2
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np1/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T00:08:32.311000,2026-08-01T00:13:58.394000,326.1,1,23.312,7.627,257.3,432.3,21.0
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np1/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T00:14:23.440000,2026-08-01T00:18:41.509000,258.1,1,18.397,6.193,256.5,420.5,21.0
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np1/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T00:19:05.779000,2026-08-01T00:32:06.056000,780.3,1,24.355,19.623,112.4,408.8,21.0
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np1/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T00:32:30.403000,2026-08-01T00:41:05.538000,515.1,1,21.157,17.926,147.8,464.2,21.0
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np1/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T00:41:29.816000,2026-08-01T00:46:06.892000,277.1,1,19.963,6.855,259.3,409.3,21.0
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np1/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T00:46:31.839000,2026-08-01T00:51:15.917000,284.1,1,20.562,7.116,260.5,408.8,21.0
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np1/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T00:51:40.047000,2026-08-01T00:56:47.127000,307.1,1,22.094,7.308,259.1,406.3,21.0
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np1/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T00:57:12.392000,2026-08-01T01:03:27.492000,375.1,1,20.468,18.147,196.2,404.3,21.0
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np1/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T01:03:51.892000,2026-08-01T01:10:25.997000,394.1,1,20.907,18.423,191.1,470.8,21.0
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np1/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T01:10:51.059000,2026-08-01T01:15:46.139000,295.1,1,21.016,6.516,256.3,422.4,21.0
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np4/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T21:59:46.716000,2026-07-31T22:04:09.788000,263.1,1,16.732,7.994,229.1,402.2,23.1
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np4/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T22:04:33.864000,2026-07-31T22:10:19.958000,346.1,1,14.562,12.475,151.7,404.8,23.1
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np4/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T22:10:44.324000,2026-07-31T22:21:29.497000,645.2,1,19.203,15.289,107.2,429.1,23.1
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np4/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T22:21:54.370000,2026-07-31T22:27:39.465000,345.1,1,15.062,12.927,157.0,423.8,23.1
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np4/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T22:28:03.613000,2026-07-31T22:31:55.676000,232.1,1,15.216,8.642,236.0,436.7,23.1
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np4/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T22:32:20.079000,2026-07-31T22:36:15.141000,235.1,1,15.473,7.283,237.0,402.6,23.1
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np4/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T22:36:39.116000,2026-07-31T22:40:49.185000,250.1,1,16.063,6.542,231.2,379.1,23.1
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np4/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T22:41:13.603000,2026-07-31T22:46:57.696000,344.1,1,15.99,13.847,167.1,421.6,23.1
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np4/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T22:47:22.319000,2026-07-31T22:58:29.527000,667.2,1,18.804,14.807,101.5,459.8,23.1
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np4/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T22:58:54.555000,2026-07-31T23:02:57.621000,243.1,1,15.497,6.377,229.6,373.0,23.1
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np8/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T19:36:35.076000,2026-07-31T19:41:45.163000,310.1,1,16.884,10.75,196.1,403.8,25.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np8/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T19:42:09.271000,2026-07-31T19:48:23.368000,374.1,1,14.955,12.685,144.1,382.3,25.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np8/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T19:48:47.338000,2026-07-31T20:02:11.597000,804.3,1,19.481,14.762,87.2,396.0,25.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np8/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T20:02:35.467000,2026-07-31T20:18:25.755000,950.3,1,19.869,14.22,75.3,400.3,25.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np8/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T20:18:50.588000,2026-07-31T20:23:04.662000,254.1,1,15.607,8.927,221.1,413.4,25.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np8/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T20:23:28.620000,2026-07-31T20:27:37.689000,249.1,1,15.308,8.628,221.2,406.6,25.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np8/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T20:28:01.592000,2026-07-31T20:32:26.665000,265.1,1,16.056,8.787,218.1,380.1,25.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np8/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T20:32:51.171000,2026-07-31T20:39:06.272000,375.1,1,16.476,14.186,158.0,393.3,25.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np8/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T20:39:30.368000,2026-07-31T20:43:49.447000,259.1,1,16.028,9.179,222.7,434.1,25.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_06b_np8/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T20:44:13.751000,2026-07-31T20:48:29.818000,256.1,1,15.429,8.813,217.0,394.4,25.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np1/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T01:16:10.214000,2026-08-01T01:21:46.303000,336.1,1,24.895,7.783,266.6,430.8,22.8
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np1/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T01:22:10.060000,2026-08-01T01:26:33.131000,263.1,1,19.45,6.81,266.2,431.5,22.8
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np1/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T01:26:58.196000,2026-08-01T01:42:40.444000,942.2,1,26.645,20.941,101.8,457.4,22.8
