campana,maquina,tipo,serie,motor,celda,repeticion,concurrencia,peticion,ttft_ms,total_ms,tokens,tps,router_s,recuperador_s,generador_s,total_s,error,origen
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,1,1,2155,2605,55,21.1,1.14,0.3,1.0,2.44,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,5,1,11707,12187,55,4.5,2.67,0.29,9.03,11.99,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,5,2,6302,8783,376,42.8,1.72,0.16,6.53,8.41,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,5,3,4026,5833,267,45.8,1.21,0.2,4.11,5.52,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,5,4,9157,11746,403,34.3,2.21,0.38,8.83,11.42,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,5,5,12592,13884,174,12.5,3.27,0.33,10.0,13.6,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,10,1,25748,26223,59,2.2,5.71,0.27,20.06,26.04,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,10,2,6410,8928,381,42.7,1.14,0.34,7.05,8.53,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,10,3,12212,13648,206,15.1,2.7,0.14,10.5,13.34,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,10,4,20402,23161,438,18.9,4.19,0.55,18.11,22.85,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,10,5,10090,11518,222,19.3,2.17,0.38,8.79,11.34,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,10,6,23657,24256,57,2.3,4.71,0.16,19.1,23.97,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,10,7,17452,19920,389,19.5,3.71,0.75,15.19,19.65,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,10,8,14222,17036,431,25.3,3.2,0.29,13.22,16.71,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,10,9,24595,25602,151,5.9,5.24,0.16,20.02,25.42,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,10,10,9004,9746,103,10.6,1.55,0.36,7.65,9.56,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,15,1,20664,21101,55,2.6,4.5,0.26,16.16,20.92,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,15,2,23727,26028,342,13.1,5.5,0.3,19.83,25.63,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,15,3,21793,23249,207,8.9,5.03,0.03,17.86,22.92,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,15,4,8688,11383,429,37.7,1.3,0.26,9.49,11.05,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,15,5,11751,13278,221,16.6,1.91,0.35,10.71,12.97,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,15,6,31975,32596,57,1.7,6.99,0.05,25.23,32.27,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,15,7,17062,19252,342,17.8,3.46,0.25,15.24,18.95,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,15,8,13286,14779,218,14.8,2.41,0.37,11.69,14.47,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,15,9,15106,16929,292,17.2,2.94,0.14,13.64,16.72,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,15,10,36093,36837,103,2.8,8.37,0.24,28.03,36.64,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,15,11,19619,20534,139,6.8,4.03,0.13,16.2,20.36,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,15,12,26544,27476,129,4.7,6.0,0.33,20.91,27.24,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,15,13,27807,31552,608,19.3,6.46,0.3,24.42,31.18,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,15,14,33003,34598,234,6.8,7.46,0.15,26.67,34.28,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,15,15,34775,35809,156,4.4,7.97,0.35,27.3,35.62,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,1,32174,32654,61,1.9,6.28,0.15,26.04,32.47,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,2,49320,51857,384,7.4,10.3,0.05,41.09,51.44,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,3,24956,27181,335,12.3,4.85,0.15,21.82,26.82,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,4,17111,19984,453,22.7,2.44,0.51,16.71,19.66,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,5,32924,34296,211,6.2,6.89,0.32,26.89,34.1,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,6,20019,20650,57,2.8,2.95,0.16,17.2,20.31,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,7,39992,42458,397,9.4,8.91,0.39,32.89,42.19,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,8,45993,48807,437,9.0,9.85,0.36,38.29,48.5,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,9,37499,39535,319,8.1,8.41,0.14,30.75,39.3,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,10,23451,24271,117,4.8,4.34,0.25,19.48,24.07,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,11,34734,35715,150,4.2,7.41,0.04,28.08,35.53,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,12,30984,31863,124,3.9,5.83,0.32,25.5,31.65,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,13,11092,14284,513,35.9,1.38,0.19,12.31,13.88,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,14,20724,22351,238,10.6,3.43,0.16,18.46,22.05,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,15,22377,23389,156,6.7,3.93,0.21,19.06,23.2,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,16,27404,30847,571,18.5,5.31,0.04,25.24,30.59,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,17,42841,45366,412,9.1,9.36,0.32,35.43,45.11,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,18,14536,16653,327,19.6,1.96,0.6,13.82,16.38,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,19,36087,37175,161,4.3,7.87,0.27,28.82,36.96,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,20,20,52157,55235,464,8.4,10.81,0.03,44.0,54.84,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,1,33036,33481,55,1.6,4.96,0.3,28.04,33.3,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,2,53095,55754,403,7.2,10.54,0.14,44.68,55.36,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,3,38801,40340,213,5.3,6.49,0.14,33.34,39.97,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,4,35677,38332,418,10.9,5.92,0.4,31.69,38.01,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,5,46626,48484,280,5.8,8.68,0.4,39.09,48.17,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,6,32196,32803,57,1.7,4.51,0.16,27.82,32.49,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,7,70104,72609,396,5.5,13.63,0.23,58.43,72.29,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,8,33642,35181,224,6.4,5.44,0.24,29.16,34.84,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,9,44034,46218,349,7.6,8.1,0.15,37.73,45.98,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,10,48665,49452,111,2.2,9.11,0.4,39.73,49.24,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,11,56021,57053,153,2.7,11.05,0.03,45.74,56.82,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,12,51550,52510,133,2.5,10.08,0.19,41.99,52.26,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,13,24650,27733,506,18.2,3.52,0.16,23.75,27.43,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,14,22693,24408,255,10.4,3.08,0.16,20.84,24.08,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,15,42639,43668,156,3.6,7.58,0.2,35.68,43.46,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,16,28013,31630,613,19.4,3.98,0.15,27.23,31.36,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,17,19489,22250,451,20.3,2.6,0.33,19.03,21.96,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,18,16586,19046,387,20.3,2.1,0.4,16.25,18.75,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,19,49792,50892,161,3.2,9.57,0.26,40.83,50.66,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,20,57563,60573,455,7.5,11.57,0.16,48.47,60.2,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,21,63955,67269,545,8.1,12.55,0.14,54.32,67.01,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,22,67510,69634,352,5.1,13.11,0.15,56.13,69.39,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,23,40749,42458,244,5.7,7.06,0.18,34.89,42.13,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,24,60864,63591,446,7.0,12.1,0.32,50.9,63.32,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,06,25,25,14149,16208,329,20.3,1.52,0.15,14.28,15.95,,confianza/ollama/26b_06b_np1/run_06/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,1,1,2265,3867,259,67.0,1.19,0.27,2.21,3.67,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,5,1,7437,9049,267,29.5,2.82,0.29,5.75,8.86,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,5,2,4470,5623,159,28.3,1.77,0.28,3.36,5.41,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,5,3,9456,11884,384,32.3,3.33,0.59,7.72,11.64,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,5,4,3924,4183,55,13.1,1.16,0.17,2.68,4.01,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,5,5,5857,7349,233,31.7,2.29,0.04,4.85,7.18,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,10,1,21733,23304,256,11.0,5.47,0.44,17.19,23.1,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,10,2,20506,21658,159,7.3,4.93,0.32,16.18,21.43,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,10,3,6270,8244,308,37.4,1.21,0.39,6.39,7.99,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,10,4,18382,18825,55,2.9,3.85,0.21,14.6,18.66,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,10,5,23619,25209,245,9.7,5.99,0.15,18.9,25.04,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,10,6,19535,20401,114,5.6,4.37,0.33,15.46,20.16,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,10,7,14392,16295,290,17.8,2.8,0.4,12.84,16.04,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,10,8,16804,18252,227,12.4,3.35,0.44,14.26,18.05,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,10,9,8546,11972,521,43.5,1.81,0.2,9.55,11.56,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,10,10,12078,13956,300,21.5,2.3,0.31,11.11,13.72,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,15,1,31291,32843,257,7.8,6.87,0.27,25.51,32.65,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,15,2,8676,9795,159,16.2,1.36,0.43,7.8,9.59,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,15,3,19639,21818,347,15.9,3.23,0.32,18.0,21.55,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,15,4,28573,29000,55,1.9,5.82,0.17,22.85,28.84,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,15,5,25328,26999,270,10.0,4.81,0.03,21.96,26.8,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,15,6,21978,22749,100,4.4,3.76,0.29,18.47,22.52,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,15,7,36763,38603,273,7.1,8.0,0.21,30.13,38.34,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,15,8,27185,28495,201,7.1,5.35,0.37,22.55,28.27,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,15,9,33206,36316,510,14.0,7.48,0.35,28.22,36.05,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,15,10,14596,16552,317,19.2,2.29,0.29,13.71,16.29,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,15,11,29379,31253,300,9.6,6.32,0.16,24.53,31.01,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,15,12,38917,42598,606,14.2,8.46,0.15,33.71,42.32,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,15,13,16770,19501,451,23.1,2.7,0.14,16.46,19.3,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,15,14,10333,14601,685,46.9,1.8,0.45,12.07,14.32,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,15,15,23091,25272,352,13.9,4.28,0.32,20.43,25.03,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,1,18230,19782,255,12.9,2.48,0.38,16.72,19.58,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,2,53452,54583,159,2.9,10.75,0.27,43.36,54.38,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,3,34314,36651,366,10.0,6.55,0.25,29.57,36.37,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,4,23096,23600,63,2.7,3.43,0.21,19.77,23.41,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,5,48189,49851,262,5.3,9.19,0.03,40.42,49.64,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,6,29276,30152,119,3.9,4.93,0.19,24.81,29.93,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,7,51384,53230,277,5.2,10.21,0.22,42.51,52.94,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,8,30279,31788,241,7.6,5.46,0.31,25.8,31.57,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,9,44866,48007,495,10.3,8.67,0.22,38.8,47.69,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,10,42505,44555,331,7.4,8.07,0.31,35.92,44.3,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,11,11371,13468,347,25.8,1.45,0.17,11.61,13.23,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,12,23743,27145,565,20.8,3.89,0.03,22.96,26.88,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,13,54851,57532,442,7.7,11.14,0.04,46.1,57.28,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,14,13980,18289,651,35.6,1.95,0.44,15.5,17.89,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,15,40149,42217,329,7.8,7.6,0.23,34.13,41.96,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,16,36861,39818,500,12.6,7.09,0.15,32.37,39.61,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,17,50189,50889,90,1.8,9.7,0.18,40.78,50.66,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,18,27343,28587,194,6.8,4.41,0.32,23.67,28.4,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,19,32379,33920,220,6.5,6.03,0.15,27.45,33.63,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,20,20,20309,23102,409,17.7,2.97,0.15,19.63,22.75,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,25,1,14378,15980,257,16.1,1.59,0.27,13.89,15.75,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,25,2,40999,42159,165,3.9,7.37,0.26,34.32,41.95,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,25,3,65901,67707,269,4.0,11.72,0.28,55.41,67.41,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,25,4,67916,68344,53,0.8,12.17,0.16,55.83,68.16,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,25,5,19174,20754,244,11.8,2.69,0.14,17.72,20.55,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,25,6,39815,40715,119,2.9,6.84,0.29,33.33,40.46,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,25,7,68880,70757,287,4.1,12.67,0.2,57.63,70.5,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,25,8,33126,34681,240,6.9,5.27,0.47,28.69,34.43,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,25,9,71082,74263,505,6.8,13.27,0.33,60.34,73.94,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,25,10,42495,44561,331,7.4,7.84,0.3,36.15,44.29,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,25,11,47834,49704,300,6.0,8.84,0.05,40.56,49.45,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,25,12,23600,27444,651,23.7,3.72,0.04,23.43,27.19,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,25,13,58590,61373,464,7.6,10.65,0.15,50.35,61.15,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,25,14,54409,58375,634,10.9,10.25,0.46,47.37,58.08,,confianza/ollama/26b_06b_np1/run_10/sweep.json
confianza,voz05,repeticiones emparejadas,ollama,ollama,26b_06b_np1,10,25,15,36983,39154,352,9.0,6.33,0.32,32.28,38.93,,confianza/ollama/26b_06b_np1/run_10/sweep.json
